"BINSIZE","BID","FROM","TO","SIZE","COVERAGE","LENGTH","r","r.all","region.1","region.2","region.3"
3600,345,1216974960,1216978560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,346,1216978560,1216982160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,347,1216982160,1216985760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,348,1216985760,1216989360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,349,1216989360,1216992960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,350,1216992960,1216996560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,351,1216996560,1217000160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,352,1217000160,1217003760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,353,1217003760,1217007360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,354,1217007360,1217010960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,355,1217010960,1217014560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,356,1217014560,1217018160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,357,1217018160,1217021760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,358,1217021760,1217025360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,359,1217025360,1217028960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,360,1217028960,1217032560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,361,1217032560,1217036160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,362,1217036160,1217039760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,363,1217039760,1217043360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,364,1217043360,1217046960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,365,1217046960,1217050560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,366,1217050560,1217054160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,367,1217054160,1217057760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,368,1217057760,1217061360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,369,1217061360,1217064960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,370,1217064960,1217068560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,371,1217068560,1217072160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,372,1217072160,1217075760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,373,1217075760,1217079360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,374,1217079360,1217082960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,375,1217082960,1217086560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,376,1217086560,1217090160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,377,1217090160,1217093760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,378,1217093760,1217097360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,379,1217097360,1217100960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,380,1217100960,1217104560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,381,1217104560,1217108160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,382,1217108160,1217111760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,383,1217111760,1217115360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,384,1217115360,1217118960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,385,1217118960,1217122560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,386,1217122560,1217126160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,387,1217126160,1217129760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,388,1217129760,1217133360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,389,1217133360,1217136960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,390,1217136960,1217140560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,391,1217140560,1217144160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,392,1217144160,1217147760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,393,1217147760,1217151360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,394,1217151360,1217154960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,395,1217154960,1217158560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,396,1217158560,1217162160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,397,1217162160,1217165760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,398,1217165760,1217169360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,399,1217169360,1217172960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,400,1217172960,1217176560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,401,1217176560,1217180160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,402,1217180160,1217183760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,403,1217183760,1217187360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,404,1217187360,1217190960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,405,1217190960,1217194560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,406,1217194560,1217198160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,407,1217198160,1217201760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,408,1217201760,1217205360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,409,1217205360,1217208960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,410,1217208960,1217212560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,411,1217212560,1217216160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,412,1217216160,1217219760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,413,1217219760,1217223360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,414,1217223360,1217226960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,415,1217226960,1217230560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,416,1217230560,1217234160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,417,1217234160,1217237760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,418,1217237760,1217241360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,419,1217241360,1217244960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,420,1217244960,1217248560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,421,1217248560,1217252160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,422,1217252160,1217255760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,423,1217255760,1217259360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,424,1217259360,1217262960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,425,1217262960,1217266560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,426,1217266560,1217270160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,427,1217270160,1217273760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,428,1217273760,1217277360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,429,1217277360,1217280960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,430,1217280960,1217284560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,431,1217284560,1217288160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,432,1217288160,1217291760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,433,1217291760,1217295360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,434,1217295360,1217298960,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,435,1217298960,1217302560,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,436,1217302560,1217306160,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,437,1217306160,1217309760,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,438,1217309760,1217313360,3600,3600,39600,0.0296607144944228,11,0,6,5
3600,439,1217313360,1217316960,3600,3600,43980,0.80687840499092,13,2,6,5
3600,440,1217316960,1217320560,3600,3600,46800,0.63992179727881,15,3,7,5
3600,441,1217320560,1217324160,3600,3600,48060,0.591252574356409,14,3,6,5
3600,442,1217324160,1217327760,3600,3600,50400,0.679916193138603,15,4,6,5
3600,443,1217327760,1217331360,3600,3600,53280,0.451577457005011,15,5,5,5
3600,444,1217331360,1217334960,3600,3600,55440,1.46313171703796,17,6,6,5
3600,445,1217334960,1217338560,3600,3600,57600,0.470650514030437,16,5,6,5
3600,446,1217338560,1217342160,3600,3600,57600,0.262362359768346,17,5,7,5
3600,447,1217342160,1217345760,3600,3600,57600,0.247484634463911,16,4,7,5
3600,448,1217345760,1217349360,3600,3600,57600,0.247484634463911,16,4,7,5
3600,449,1217349360,1217352960,3600,3600,57600,0.141209225021444,17,4,8,5
3600,450,1217352960,1217356560,3600,3600,57600,0.137544555730324,16,3,8,5
3600,451,1217356560,1217360160,3600,3600,57600,0.137544555730324,16,3,8,5
3600,452,1217360160,1217363760,3600,3600,57600,0.137544555730324,16,3,8,5
3600,453,1217363760,1217367360,3600,3600,59520,0.14361551000845,17,3,9,5
3600,454,1217367360,1217370960,3600,3600,61740,0.165114645361522,18,4,9,5
3600,455,1217370960,1217374560,3600,3600,64800,0.256841264066558,18,4,9,5
3600,456,1217374560,1217378160,3600,3600,64800,0.256841264066558,18,4,9,5
3600,457,1217378160,1217381760,3600,3600,64800,0.256841264066558,18,4,9,5
3600,458,1217381760,1217385360,3600,3600,64800,0.256841264066558,18,4,9,5
3600,459,1217385360,1217388960,3600,3600,66360,0.423507930733225,19,5,9,5
3600,460,1217388960,1217392560,3600,3600,68400,0.641456648681943,19,5,9,5
3600,461,1217392560,1217396160,3600,3600,68400,0.641456648681943,19,5,9,5
3600,462,1217396160,1217399760,3600,3600,65400,0.320943828169122,19,5,9,5
3600,463,1217399760,1217403360,3600,3600,68220,0.570028077253371,19,4,10,5
3600,464,1217403360,1217406960,3600,3600,68400,1.27309448729678,21,4,12,5
3600,465,1217406960,1217410560,3600,3600,70980,0.697766317511675,21,3,13,5
3600,466,1217410560,1217414160,3600,3600,72000,0.760222003454444,21,4,12,5
3600,467,1217414160,1217417760,3600,3600,72000,0.62575185984293,22,4,13,5
3600,468,1217417760,1217421360,3600,3600,72000,0.203577461516546,20,2,13,5
3600,469,1217421360,1217424960,3600,3600,72000,0.203577461516546,20,2,13,5
3600,470,1217424960,1217428560,3600,3600,72000,0.203577461516546,20,2,13,5
3600,471,1217428560,1217432160,3600,3600,72000,0.203577461516546,20,2,13,5
3600,472,1217432160,1217435760,3600,3600,72000,0.203577461516546,20,2,13,5
3600,473,1217435760,1217439360,3600,3600,72000,0.203577461516546,20,2,13,5
3600,474,1217439360,1217442960,3600,3600,72000,0.203577461516546,20,2,13,5
3600,475,1217442960,1217446560,3600,3600,72000,0.203577461516546,20,2,13,5
3600,476,1217446560,1217450160,3600,3600,72000,0.203577461516546,20,2,13,5
3600,477,1217450160,1217453760,3600,3600,72000,0.203577461516546,20,2,13,5
3600,478,1217453760,1217457360,3600,3600,72000,0.203577461516546,20,2,13,5
3600,479,1217457360,1217460960,3600,3600,72000,0.203577461516546,20,2,13,5
3600,480,1217460960,1217464560,3600,3600,72000,0.203577461516546,20,2,13,5
3600,481,1217464560,1217468160,3600,3600,72000,0.203577461516546,20,2,13,5
3600,482,1217468160,1217471760,3600,3600,72000,0.203577461516546,20,2,13,5
3600,483,1217471760,1217475360,3600,3600,72000,0.203577461516546,20,2,13,5
3600,484,1217475360,1217478960,3600,3600,72000,0.203577461516546,20,2,13,5
3600,485,1217478960,1217482560,3600,3600,72000,0.203577461516546,20,2,13,5
3600,486,1217482560,1217486160,3600,3600,72000,0.203577461516546,20,2,13,5
3600,487,1217486160,1217489760,3600,3600,71820,1.34321477445153,23,3,14,6
3600,488,1217489760,1217493360,3600,3600,72000,0.416365804833525,20,2,12,6
3600,489,1217493360,1217496960,3600,3600,72000,0.416365804833525,20,2,12,6
3600,490,1217496960,1217500560,3600,3600,72000,0.416365804833525,20,2,12,6
3600,491,1217500560,1217504160,3600,3600,72000,0.171838757612963,21,3,12,6
3600,492,1217504160,1217507760,3600,3600,72000,0.158968913022407,20,3,11,6
3600,493,1217507760,1217511360,3600,3600,72000,0.158968913022407,20,3,11,6
3600,494,1217511360,1217514960,3600,3600,72000,0.158968913022407,20,3,11,6
3600,495,1217514960,1217518560,3600,3600,72000,0.158968913022407,20,3,11,6
3600,496,1217518560,1217522160,3600,3600,72000,0.158968913022407,20,3,11,6
3600,497,1217522160,1217525760,3600,3600,72000,0.158968913022407,20,3,11,6
3600,498,1217525760,1217529360,3600,3600,72000,0.158968913022407,20,3,11,6
3600,499,1217529360,1217532960,3600,3600,69600,0.139389862606352,20,3,11,6
3600,500,1217532960,1217536560,3600,3600,68400,0.129600337398325,19,3,10,6
3600,501,1217536560,1217540160,3600,3600,68400,0.129600337398325,19,3,10,6
3600,502,1217540160,1217543760,3600,3600,68400,0.129600337398325,19,3,10,6
3600,503,1217543760,1217547360,3600,3600,68400,0.129600337398325,19,3,10,6
3600,504,1217547360,1217550960,3600,3600,68820,1.03477722123206,21,4,11,6
3600,505,1217550960,1217554560,3600,3600,72000,0.214899769270624,21,4,11,6
3600,506,1217554560,1217558160,3600,3600,72000,0.132006447670936,20,3,11,6
3600,507,1217558160,1217561760,3600,3600,72000,0.132006447670936,20,3,11,6
3600,508,1217561760,1217565360,3600,3600,72000,0.132006447670936,20,3,11,6
3600,509,1217565360,1217568960,3600,3600,72000,0.132006447670936,20,3,11,6
3600,510,1217568960,1217572560,3600,3600,72000,0.132006447670936,20,3,11,6
3600,511,1217572560,1217576160,3600,3600,72000,0.132006447670936,20,3,11,6
3600,512,1217576160,1217579760,3600,3600,72000,0.132006447670936,20,3,11,6
3600,513,1217579760,1217583360,3600,3600,70080,1.11533978100427,21,3,12,6
3600,514,1217583360,1217586960,3600,3600,68400,0.111173114337603,19,2,11,6
3600,515,1217586960,1217590560,3600,3600,68400,0.111173114337603,19,2,11,6
3600,516,1217590560,1217594160,3600,3600,68400,0.111173114337603,19,2,11,6
3600,517,1217594160,1217597760,3600,3600,68400,0.111173114337603,19,2,11,6
3600,518,1217597760,1217601360,3600,3600,68400,0.111173114337603,19,2,11,6
3600,519,1217601360,1217604960,3600,3600,68400,0.111173114337603,19,2,11,6
3600,520,1217604960,1217608560,3600,3600,68400,0.111173114337603,19,2,11,6
3600,521,1217608560,1217612160,3600,3600,68400,0.111173114337603,19,2,11,6
3600,522,1217612160,1217615760,3600,3600,68400,0.111173114337603,19,2,11,6
3600,523,1217615760,1217619360,3600,3600,70560,0.114200105004382,20,2,11,7
3600,524,1217619360,1217622960,3600,3600,74160,0.119287414154389,21,2,11,8
3600,525,1217622960,1217626560,3600,3600,75600,0.121333624402492,21,2,11,8
3600,526,1217626560,1217630160,3600,3600,75600,0.121333624402492,21,2,11,8
3600,527,1217630160,1217633760,3600,3600,75600,0.121333624402492,21,2,11,8
3600,528,1217633760,1217637360,3600,3600,77640,0.728476481545349,22,2,11,9
3600,529,1217637360,1217640960,3600,3600,76920,0.514190767259635,22,2,11,9
3600,530,1217640960,1217644560,3600,3600,75600,0.121333624402492,21,2,11,8
3600,531,1217644560,1217648160,3600,3600,75600,0.121333624402492,21,2,11,8
3600,532,1217648160,1217651760,3600,3600,75600,0.121333624402492,21,2,11,8
3600,533,1217651760,1217655360,3600,3600,75600,0.121333624402492,21,2,11,8
3600,534,1217655360,1217658960,3600,3600,75600,0.121333624402492,21,2,11,8
3600,535,1217658960,1217662560,3600,3600,76740,1.28795308157013,25,4,13,8
3600,536,1217662560,1217666160,3600,3600,79200,0.795195019674389,22,3,11,8
3600,537,1217666160,1217669760,3600,3600,79200,0.737372625851996,23,3,12,8
3600,538,1217669760,1217673360,3600,3600,79860,1.36649395342365,24,3,13,8
3600,539,1217673360,1217676960,3600,3600,82800,0.460864814350807,23,2,13,8
3600,540,1217676960,1217680560,3600,3600,82800,0.561980831029737,24,3,13,8
3600,541,1217680560,1217684160,3600,3600,82800,0.848718825997732,24,4,12,8
3600,542,1217684160,1217687760,3600,3600,82800,0.797351293272078,24,4,12,8
3600,543,1217687760,1217691360,3600,3600,82800,0.727097473018258,23,3,12,8
3600,544,1217691360,1217694960,3600,3600,82440,0.685139431060216,23,3,12,8
3600,545,1217694960,1217698560,3600,3600,79200,0.307517053437838,22,3,11,8
3600,546,1217698560,1217702160,3600,3600,79200,0.307517053437838,22,3,11,8
3600,547,1217702160,1217705760,3600,3600,79200,0.307517053437838,22,3,11,8
3600,548,1217705760,1217709360,3600,3600,79200,0.307517053437838,22,3,11,8
3600,549,1217709360,1217712960,3600,3600,75660,0.20983493423254,22,3,11,8
3600,550,1217712960,1217716560,3600,3600,75600,0.208179305093467,21,3,10,8
3600,551,1217716560,1217720160,3600,3600,75600,0.208179305093467,21,3,10,8
3600,552,1217720160,1217723760,3600,3600,75600,0.208179305093467,21,3,10,8
3600,553,1217723760,1217727360,3600,3600,75600,0.208179305093467,21,3,10,8
3600,554,1217727360,1217730960,3600,3600,75600,0.208179305093467,21,3,10,8
3600,555,1217730960,1217734560,3600,3600,75600,0.208179305093467,21,3,10,8
3600,556,1217734560,1217738160,3600,3600,75600,0.208179305093467,21,3,10,8
3600,557,1217738160,1217741760,3600,3600,75600,0.208179305093467,21,3,10,8
3600,558,1217741760,1217745360,3600,3600,76260,0.572573919108447,23,3,11,9
3600,559,1217745360,1217748960,3600,3600,77460,1.01026350392284,25,4,11,10
3600,560,1217748960,1217752560,3600,3600,79200,0.493789042131251,22,4,9,9
3600,561,1217752560,1217756160,3600,3600,79200,0.840408300819944,23,5,9,9
3600,562,1217756160,1217759760,3600,3600,79200,1.14181479739948,23,5,9,9
3600,563,1217759760,1217763360,3600,3600,79200,0.495669927848762,22,4,9,9
3600,564,1217763360,1217766960,3600,3600,79200,0.326522619460948,22,3,10,9
3600,565,1217766960,1217770560,3600,3600,79200,0.212487531741649,23,3,11,9
3600,566,1217770560,1217774160,3600,3600,79200,0.208555287337536,22,2,11,9
3600,567,1217774160,1217777760,3600,3600,79200,0.208555287337536,22,2,11,9
3600,568,1217777760,1217781360,3600,3600,79200,0.208555287337536,22,2,11,9
3600,569,1217781360,1217784960,3600,3600,79200,0.208555287337536,22,2,11,9
3600,570,1217784960,1217788560,3600,3600,79200,0.208555287337536,22,2,11,9
3600,571,1217788560,1217792160,3600,3600,79200,0.208555287337536,22,2,11,9
3600,572,1217792160,1217795760,3600,3600,79200,0.208555287337536,22,2,11,9
3600,573,1217795760,1217799360,3600,3600,79200,0.208555287337536,22,2,11,9
3600,574,1217799360,1217802960,3600,3600,79200,0.208555287337536,22,2,11,9
3600,575,1217802960,1217806560,3600,3600,79200,0.208555287337536,22,2,11,9
3600,576,1217806560,1217810160,3600,3600,79200,0.208555287337536,22,2,11,9
3600,577,1217810160,1217813760,3600,3600,79200,0.208555287337536,22,2,11,9
3600,578,1217813760,1217817360,3600,3600,79200,0.208555287337536,22,2,11,9
3600,579,1217817360,1217820960,3600,3600,79200,0.208555287337536,22,2,11,9
3600,580,1217820960,1217824560,3600,3600,79200,0.208555287337536,22,2,11,9
3600,581,1217824560,1217828160,3600,3600,79200,0.208555287337536,22,2,11,9
3600,582,1217828160,1217831760,3600,3600,79200,0.208555287337536,22,2,11,9
3600,583,1217831760,1217835360,3600,3600,79200,1.32630921732794,26,5,12,9
3600,584,1217835360,1217838960,3600,3600,79200,0.520453026094506,22,4,9,9
3600,585,1217838960,1217842560,3600,3600,79200,0.520453026094506,22,4,9,9
3600,586,1217842560,1217846160,3600,3600,79200,1.52667035768129,24,5,10,9
3600,587,1217846160,1217849760,3600,3600,79200,0.555585480215654,22,4,9,9
3600,588,1217849760,1217853360,3600,3600,79200,0.361673127970385,24,4,11,9
3600,589,1217853360,1217856960,3600,3600,79200,0.244930193256458,22,2,11,9
3600,590,1217856960,1217860560,3600,3600,79200,0.244930193256458,22,2,11,9
3600,591,1217860560,1217864160,3600,3600,79200,0.244930193256458,22,2,11,9
3600,592,1217864160,1217867760,3600,3600,79200,0.244930193256458,22,2,11,9
3600,593,1217867760,1217871360,3600,3600,79200,0.244930193256458,22,2,11,9
3600,594,1217871360,1217874960,3600,3600,79200,0.244930193256458,22,2,11,9
3600,595,1217874960,1217878560,3600,3600,79200,0.244930193256458,22,2,11,9
3600,596,1217878560,1217882160,3600,3600,79200,0.244930193256458,22,2,11,9
3600,597,1217882160,1217885760,3600,3600,79200,0.244930193256458,22,2,11,9
3600,598,1217885760,1217889360,3600,3600,79200,0.244930193256458,22,2,11,9
3600,599,1217889360,1217892960,3600,3600,79200,0.244930193256458,22,2,11,9
3600,600,1217892960,1217896560,3600,3600,79200,0.244930193256458,22,2,11,9
3600,601,1217896560,1217900160,3600,3600,79200,0.244930193256458,22,2,11,9
3600,602,1217900160,1217903760,3600,3600,79200,0.244930193256458,22,2,11,9
3600,603,1217903760,1217907360,3600,3600,79200,0.244930193256458,22,2,11,9
3600,604,1217907360,1217910960,3600,3600,79200,0.244930193256458,22,2,11,9
3600,605,1217910960,1217914560,3600,3600,79200,0.244930193256458,22,2,11,9
3600,606,1217914560,1217918160,3600,3600,79200,0.244930193256458,22,2,11,9
3600,607,1217918160,1217921760,3600,3600,79200,1.398705708449,26,5,12,9
3600,608,1217921760,1217925360,3600,3600,79200,0.516012671791126,23,4,10,9
3600,609,1217925360,1217928960,3600,3600,81000,1.50081710949919,24,4,11,9
3600,610,1217928960,1217932560,3600,3600,82800,0.504851400976744,23,3,11,9
3600,611,1217932560,1217936160,3600,3600,82800,0.457232024005572,24,3,12,9
3600,612,1217936160,1217939760,3600,3600,82800,0.314373893092055,23,2,12,9
3600,613,1217939760,1217943360,3600,3600,82800,0.314373893092055,23,2,12,9
3600,614,1217943360,1217946960,3600,3600,82800,0.258944284759114,24,2,13,9
3600,615,1217946960,1217950560,3600,3600,82800,0.237030253557719,23,1,13,9
3600,616,1217950560,1217954160,3600,3600,82800,0.237030253557719,23,1,13,9
3600,617,1217954160,1217957760,3600,3600,82800,0.237030253557719,23,1,13,9
3600,618,1217957760,1217961360,3600,3600,82800,0.260522904002579,24,2,13,9
3600,619,1217961360,1217964960,3600,3600,82800,0.311217570752014,23,2,12,9
3600,620,1217964960,1217968560,3600,3600,82800,0.311217570752014,23,2,12,9
3600,621,1217968560,1217972160,3600,3600,82800,0.311217570752014,23,2,12,9
3600,622,1217972160,1217975760,3600,3600,82800,0.311217570752014,23,2,12,9
3600,623,1217975760,1217979360,3600,3600,82800,0.311217570752014,23,2,12,9
3600,624,1217979360,1217982960,3600,3600,82800,0.311217570752014,23,2,12,9
3600,625,1217982960,1217986560,3600,3600,82800,0.311217570752014,23,2,12,9
3600,626,1217986560,1217990160,3600,3600,82800,0.311217570752014,23,2,12,9
3600,627,1217990160,1217993760,3600,3600,82800,0.311217570752014,23,2,12,9
3600,628,1217993760,1217997360,3600,3600,82800,0.311217570752014,23,2,12,9
3600,629,1217997360,1218000960,3600,3600,82800,0.311217570752014,23,2,12,9
3600,630,1218000960,1218004560,3600,3600,82800,1.48847154580868,27,4,14,9
3600,631,1218004560,1218008160,3600,3600,82800,1.40111634878972,25,4,12,9
3600,632,1218008160,1218011760,3600,3600,82800,0.777455060495662,23,4,10,9
3600,633,1218011760,1218015360,3600,3600,86400,2.02492980797041,25,5,11,9
3600,634,1218015360,1218018960,3600,3600,86400,1.03713569308486,25,4,12,9
3600,635,1218018960,1218022560,3600,3600,86400,0.820387340879354,24,3,12,9
3600,636,1218022560,1218026160,3600,3600,86400,1.54728627443901,28,4,15,9
3600,637,1218026160,1218029760,3600,3600,86400,0.319450132442541,24,1,14,9
3600,638,1218029760,1218033360,3600,3600,86400,0.319450132442541,24,1,14,9
3600,639,1218033360,1218036960,3600,3600,86400,0.319450132442541,24,1,14,9
3600,640,1218036960,1218040560,3600,3600,86400,0.319450132442541,24,1,14,9
3600,641,1218040560,1218044160,3600,3600,86400,0.319450132442541,24,1,14,9
3600,642,1218044160,1218047760,3600,3600,86400,0.319450132442541,24,1,14,9
3600,643,1218047760,1218051360,3600,3600,86400,0.319450132442541,24,1,14,9
3600,644,1218051360,1218054960,3600,3600,86400,0.319450132442541,24,1,14,9
3600,645,1218054960,1218058560,3600,3600,86400,0.319450132442541,24,1,14,9
3600,646,1218058560,1218062160,3600,3600,86400,0.497620630856003,25,1,15,9
3600,647,1218062160,1218065760,3600,3600,86400,1.19180878712292,26,2,15,9
3600,648,1218065760,1218069360,3600,3600,86400,0.473444292919662,24,2,13,9
3600,649,1218069360,1218072960,3600,3600,86400,0.473444292919662,24,2,13,9
3600,650,1218072960,1218076560,3600,3600,86400,0.473444292919662,24,2,13,9
3600,651,1218076560,1218080160,3600,3600,86400,0.473444292919662,24,2,13,9
3600,652,1218080160,1218083760,3600,3600,86400,0.473444292919662,24,2,13,9
3600,653,1218083760,1218087360,3600,3600,86400,0.473444292919662,24,2,13,9
3600,654,1218087360,1218090960,3600,3600,86400,0.436974987848766,27,4,14,9
3600,655,1218090960,1218094560,3600,3600,86760,1.13380601286298,29,8,12,9
3600,656,1218094560,1218098160,3600,3600,90000,1.62074073958326,26,8,9,9
3600,657,1218098160,1218101760,3600,3600,90000,0.908719518051169,25,7,9,9
3600,658,1218101760,1218105360,3600,3600,90000,0.908719518051169,25,7,9,9
3600,659,1218105360,1218108960,3600,3600,90000,0.812585485362553,26,7,10,9
3600,660,1218108960,1218112560,3600,3600,90000,0.590634339024137,26,6,11,9
3600,661,1218112560,1218116160,3600,3600,93060,0.854311517477713,28,5,14,9
3600,662,1218116160,1218119760,3600,3600,93600,0.849219504979358,27,4,14,9
3600,663,1218119760,1218123360,3600,3600,93600,0.781109413236239,26,4,13,9
3600,664,1218123360,1218126960,3600,3600,93600,0.781109413236239,26,4,13,9
3600,665,1218126960,1218130560,3600,3600,90180,0.325109413236239,26,4,13,9
3600,666,1218130560,1218134160,3600,3600,90000,0.301109413236239,25,3,13,9
3600,667,1218134160,1218137760,3600,3600,90000,0.301109413236239,25,3,13,9
3600,668,1218137760,1218141360,3600,3600,90000,0.301109413236239,25,3,13,9
3600,669,1218141360,1218144960,3600,3600,90000,0.301109413236239,25,3,13,9
3600,670,1218144960,1218148560,3600,3600,90000,0.301109413236239,25,3,13,9
3600,671,1218148560,1218152160,3600,3600,90000,0.301109413236239,25,3,13,9
3600,672,1218152160,1218155760,3600,3600,90000,0.27969786662607,26,3,14,9
3600,673,1218155760,1218159360,3600,3600,90000,0.255227527643019,25,2,14,9
3600,674,1218159360,1218162960,3600,3600,90000,0.255227527643019,25,2,14,9
3600,675,1218162960,1218166560,3600,3600,90000,0.255227527643019,25,2,14,9
3600,676,1218166560,1218170160,3600,3600,90000,0.255227527643019,25,2,14,9
3600,677,1218170160,1218173760,3600,3600,90000,0.255227527643019,25,2,14,9
3600,678,1218173760,1218177360,3600,3600,90000,0.286400310373198,26,3,14,9
3600,679,1218177360,1218180960,3600,3600,90000,0.348745875833556,25,3,13,9
3600,680,1218180960,1218184560,3600,3600,90000,0.348745875833556,25,3,13,9
3600,681,1218184560,1218188160,3600,3600,90000,0.348745875833556,25,3,13,9
3600,682,1218188160,1218191760,3600,3600,90000,0.348745875833556,25,3,13,9
3600,683,1218191760,1218195360,3600,3600,90000,0.348745875833556,25,3,13,9
3600,684,1218195360,1218198960,3600,3600,90000,0.348745875833556,25,3,13,9
3600,685,1218198960,1218202560,3600,3600,90000,0.276055909480015,26,3,14,9
3600,686,1218202560,1218206160,3600,3600,90000,0.253932876241981,25,2,14,9
3600,687,1218206160,1218209760,3600,3600,90000,0.253932876241981,25,2,14,9
3600,688,1218209760,1218213360,3600,3600,90000,0.253932876241981,25,2,14,9
3600,689,1218213360,1218216960,3600,3600,90000,0.253932876241981,25,2,14,9
3600,690,1218216960,1218220560,3600,3600,90000,0.258916009490964,26,3,14,9
